id	image_src	name	size	type	speed	source	alignment	ac	armour_type	hp	hp_dice	strength	dexterity	constitution	intelligence	wisdom	charisma	skill	vulnerable	save	passive_perception	immune_to	condition_immune	languages	challenge_rating	senses	resistances	spells	spell_slots	traits	actions	reactions	legendary
frost_giant_everlasting_one	frost_giant_everlasting_one.png	Frost Giant Everlasting One	huge	"giant, frost giant"	40 ft	Volo's Guide	chaotic evil	15	patchwork armor	189	14d12+98	25	9	24	9	10	12	"Athletics +11, Perception +4"		"str +11, con +11, wis +4"	14	cold		giant	12	darkvision 60 ft				"extra heads, regeneration, vaprak's rage"	"multiattack, greataxe, rock"		
gauth	gauth.png	Gauth	medium	aberration	"0 ft, fly 20 ft"	Volo's Guide	lawful evil	15	natural armor	67	9d8+27	10	14	16	15	15	13	Perception +5		"int +5, wis +5, cha +4"	15		prone	"deep speech, undercommon"	6	darkvision 120 ft				"stunning gaze, death throes"	"bite, eye rays"		
gazer	gazer.png	Gazer	tiny	aberration	"0 ft, fly 30 ft"	Volo's Guide	neutral evil	13		13	3d4+6	3	17	14	3	10	7	"Perception +4, Stealth +2"		wis +2	14		prone		0.5	darkvision 60 ft				"aggressive, mimicry"	"bite, eye rays"		
giant_strider	giant_strider.png	Giant Strider	large	monstrosity	50 ft	Volo's Guide	neutral evil	14	natural armor	22	3d10+6	18	13	14	4	12	6				11	fire			1					fire absorption	"bite, fire burst"		
girallon	girallon.png	Girallon	large	monstrosity	"40 ft, climb 40 ft"	Volo's Guide	unaligned	13		59	7d10+21	18	16	16	5	12	7	"Perception +3, Stealth +5"			13				4	darkvision 60 ft				", aggressive"	"multiattack, bite, claw"		
gnoll_flesh_gnawer	gnoll_flesh_gnawer.png	Gnoll Flesh Gnawer	medium	"humanoid, gnoll"	30 ft	Volo's Guide	chaotic evil	14	studded leather armor	22	4d8+4	12	14	12	8	10	8			dex +4	10			gnoll	1	darkvision 60 ft				rampage	"multiattack, bite, shortsword, sudden rush"		
gnoll_hunter	gnoll_hunter.png	Gnoll Hunter	medium	"humanoid, gnoll"	30 ft	Volo's Guide	chaotic evil	13	leather armor	22	4d8+4	14	14	12	8	12	8	"Perception +3, Stealth +3"			13			gnoll	0.5	darkvision 60 ft				rampage	"multiattack, bite, spear, longbow"		
gnoll_witherling	gnoll_witherling.png	Gnoll Witherling	medium	"undead, volo's guide"	30 ft	Volo's Guide	chaotic evil	12	natural armor	11	2d8+2	14	8	12	5	5	5				7	poison	"exhaustion, poisoned"	"understands gnoll, can't speak"	0.25	darkvision 60 ft				rampage	"multiattack, bite, club"	vengeful strike	
green_guard_drake	green_guard_drake.png	Green Guard Drake	medium	dragon	"30 ft, swim 30 ft"	Volo's Guide	unaligned	14	natural armor	52	7d8+21	16	11	16	4	10	7	Perception +2			12			"understands draconic, can't speak it"	2	darkvision 60 ft	poison			amphibious	"multiattack, bite, tail"		
grung	grung.png	Grung	small	"humanoid, grung"	"25 ft, climb 25 ft"	Volo's Guide	lawful evil	12		11	2d6+4	7	14	15	10	11	10	"Athletics +2, Perception +2, Stealth +4, Survival +2"		dex +4	12	poison	poisoned	grung	0.25					"amphibious, poisonous skin, standing leap, variant: grung poison"	dagger		
grung_elite_warrior	grung_elite_warrior.png	Grung Elite Warrior	small	"humanoid, grung"	"25 ft, climb 25 ft"	Volo's Guide	lawful evil	13		49	9d6+18	7	16	15	10	11	12	"Athletics +2, Perception +2, Stealth +5, Survival +2"		dex +5	12	poison	poisoned	grung	2					"amphibious, poisonous skin, standing leap, variant: grung poison"	"dagger, shortbow, mesmerizing chirr"		
grung_wildling	grung_wildling.png	Grung Wildling	small	"humanoid, grung"	"25 ft, climb 25 ft"	Volo's Guide	lawful evil	13		27	5d6+10	7	16	15	10	15	11	"Athletics +2, Perception +4, Stealth +5, Survival +4"		dex +5	14	poison	poisoned	grung	1				"4,3,2,0,0,0,0,0,0"	"amphibious, poisonous skin, spellcasting, standing leap, variant: grung poison"	"dagger, shortbow"		
hadrosaurus	hadrosaurus.png	Hadrosaurus	large	beast	40 ft	Volo's Guide	unaligned	11	natural armor	19	3d10+3	15	10	13	2	10	5	Perception +2			12				0.25						tail		
hobgoblin_devastator	hobgoblin_devastator.png	Hobgoblin Devastator	medium	"humanoid, goblinoid"	30 ft	Volo's Guide	lawful evil	13	studded leather armor	45	7d8+14	13	12	14	16	13	11	Arcana +5			11			"common, goblin"	4	darkvision 60 ft		"acid splash, fire bolt, ray of frost, shocking grasp, fog cloud, magic missile, thunderwave, gust of wind, Melf's acid arrow, scorching ray, fireball, fly, lightning bolt, ice storm"	"4,3,3,1,0,0,0,0,0"	", arcane advantage, army arcane, spellcasting"	quarterstaff		
hobgoblin_iron_shadow	hobgoblin_iron_shadow.png	Hobgoblin Iron Shadow	medium	"humanoid, goblinoid"	40 ft	Volo's Guide	lawful evil	15		32	5d8+10	14	16	15	14	15	11	"Acrobatics +5, Athletics +4, Stealth +5"			12			"common, goblin"	2	darkvision 60 ft		"minor illusion, prestidigitation, true strike, charm person, disguise self, expeditious retreat, silent image"	"3,0,0,0,0,0,0,0,0"	"spellcasting, unarmored defense"	"multiattack, unarmed strike, dart, shadow jaunt"		
illithilich	illithilich.png	Illithilich	medium	undead	30 ft	Volo's Guide	any evil alignment	17	natural armor	135	18d8+54	11	16	16	20	14	16	"Arcana +18, History +12, Insight +9, Perception +9"		"con +10, int +12, wis +9"	19	"poison; bludgeoning, piercing, slashing from nonmagical weapons"	"charmed, exhaustion, frightened, paralyzed, poisoned"	"deep speech, undercommon, telepathy 120 ft"	22	truesight 120 ft	"cold, lightning, necrotic"	"mage hand, prestidigitation, ray of frost, detect magic, magic missile, shield, thunderwave, detect thoughts, invisibility, levitate, Melf's acid arrow, mirror image, animate dead, counterspell, dispel magic, fireball, blight, dimension door, cloudkill, scrying, disintegrate, globe of invulnerability, finger of death, plane shift, dominate monster, power word stun, power word kill"	"4,3,3,3,3,1,1,1,1"	"legendary resistance, rejuvenation, spellcasting, turn resistance, magic resistance, innate spellcasting"	"paralyzing touch, tentacles, extract brain, mind blast"		"legendary actions, tentacles, extract brain, mind blast, cast spell"
illusionist	illusionist.png	Illusionist	medium	"humanoid, any race"	30 ft	Volo's Guide	any alignment	12		38	7d8+7	9	14	13	16	11	12	"Arcana +5, History +5"		"int +5, wis +2"	10			any four languages	3			"dancing lights, mage hand, minor illusion, poison spray, color spray, disguise self, mage armor, magic missile, invisibility, mirror image, phantasmal force, major image, phantom steed, phantasmal killer"	"4,3,3,1,0,0,0,0,0"	"spellcasting, displacement"	quarterstaff		
ki-rin	ki-rin.png	Ki-rin	huge	celestial	"60 ft, fly 120 ft"	Volo's Guide	lawful good	20	natural armor	152	16d12+48	21	16	16	19	20	20	"Insight +9, Perception +9, Religion +8"			19	poison	poisoned	"all, telepathy 120 ft"	12	"blindsight 30 ft, darkvision 120 ft"		"gaseous form, major image, wind walk, create food and water, light, mending, sacred flame, spare the dying, thaumaturgy, command, cure wounds, detect evil and good, protection from evil and good, sanctuary, calm emotions, lesser restoration, silence, dispel magic, remove curse, sending, banishment, freedom of movement, guardian of faith, greater restoration, mass cure wounds, scrying, heroes' feast, true seeing, etherealness, plane shift, control weather, true resurrection"	"4,3,3,3,3,1,1,1,1"	"innate spellcasting, legendary resistance, magic resistance, magic weapons, spellcasting"	"multiattack, hoof, horn"		"legendary actions, detect, smite, move"
kobold_dragonshield	kobold_dragonshield.png	Kobold Dragonshield	small	"humanoid, kobold"	20 ft	Volo's Guide	lawful evil	15	"leather armor, shield"	44	8d6+16	12	15	14	8	9	10	Perception +1			11			"common, draconic"	1	darkvision 60 ft				"dragon's resistance, heart of the dragon, pack tactics, sunlight sensitivity"	"multiattack, spear"		
kobold_inventor	kobold_inventor.png	Kobold Inventor	small	"humanoid, kobold"	30 ft	Volo's Guide	lawful evil	12		13	3d6+3	7	15	12	8	7	8	Perception +0			10			"common, draconic"	0.25	darkvision 60 ft					"dagger, sling, weapon invention"		
kobold_scale_sorcerer	kobold_scale_sorcerer.png	Kobold Scale Sorcerer	small	"humanoid, kobold"	30 ft	Volo's Guide	lawful evil	15	natural armor	27	5d6+10	7	15	14	10	9	14	"Arcana +2, Medicine +1"			9			"common, draconic"	1	darkvision 60 ft		"fire bolt, mage hand, mending, poison spray, charm person, chromatic orb, expeditious retrea, scorching ray"	"4,2,0,0,0,0,0,0,0"	"spellcasting, sorcery points, pack tactics, sunlight sensitivity"	dagger		
korred	korred.png	Korred	small	fey	"30 ft, burrow 30 ft"	Volo's Guide	chaotic neutral	17	natural armor	102	12d6+60	23	14	20	10	15	9	"Athletics +9, Perception +5, Stealth +5"			15			"dwarvish, gnomish, sylvan, terran, undercommon"	7	"darkvision 120 ft, tremorsense 120 ft"	"bludgeoning, piercing,  slashing from nonmagical attacks"	"commune with nature, meld into stone, stone shape, conjure elemental, Otto's irresistible dance"		"command hair, innate spellcasting, stone camouflage, stone's strength"	"multiattack, greatclub, rock"		
kraken_priest	kraken_priest.png	Kraken Priest	medium	"humanoid, any race"	"30 ft, swim 30 ft"	Volo's Guide	any evil alignment	10		75	10d8+30	12	10	16	10	15	14	Perception +5			15			any two languages	5		"bludgeoning, piercing,  slashing from nonmagical attacks"	"command, create or destroy water, control water, darkness, water breathing, water walk, call lightning, Evard's black tentacles"		"amphibious, innate spellcasting"	"thunderous touch, voice of the kraken"		
leucrotta	leucrotta.png	Leucrotta	large	monstrosity	50 ft	Volo's Guide	chaotic evil	14	natural armor	67	9d10+18	18	14	15	9	12	6	"Deception +2, Perception +3"			13			"abyssal, gnoll"	3	darkvision 60 ft				"keen smell, kicking retreat, mimicry, rampage"	"multiattack, bite, hooves"		
martial_arts_adept	martial_arts_adept.png	Martial Arts Adept	medium	"humanoid, any race"	40 ft	Volo's Guide	any alignment	16		60	11d8+11	11	17	13	11	16	10	"Acrobatics +5, Insight +5, Stealth +5"			13			any one language (usually common)	3					unarmored defense	"multiattack, unarmed strike, dart"	deflect missile	
master_thief	master_thief.png	Master Thief	medium	"humanoid, any race"	30 ft	Volo's Guide	any alignment	16	studded leather armor	83	13d8+26	11	18	14	11	11	12	"Acrobatics +7, Athletics +3, Perception +3, Sleight of Hand +7, Stealth +7"		"dex +7, int +3"	13			any one language (usually common) plus thieves' cant	5					"cunning action, evasion, sneak attack"	"multiattack, shortsword, light crossbow"	uncanny dodge	
maw_demon	maw_demon.png	Maw Demon	medium	"fiend, demon"	30 ft	Volo's Guide	chaotic evil	13	natural armor	33	6d8+6	14	8	13	5	8	5				9	poison	"charmed, frightened, poisoned"	"understands abyssal, can't speak"	1	darkvision 60 ft	"cold, fire, lightning"			rampage	bite		
meenlock	meenlock.png	Meenlock	small	fey	30 ft	Volo's Guide	neutral evil	15	natural armor	31	7d6+7	7	15	12	11	10	8	"Perception +4, Stealth +6, Survival +2"			14		frightened	telepathy 120 ft	2	darkvision 120 ft				"fear aura, light sensitivity, shadow teleport"	claws		
mind_flayer_psion	mind_flayer_psion.png	Mind Flayer Psion	medium	aberration	30 ft	Volo's Guide	lawful evil	15	breastplate	71	13d8+13	11	12	12	19	17	17	"Arcana +7, Deception +6, Insight +6, Perception +6, Persuasion +6, Stealth +4"		"int +7, wis +6, cha +6"	16			"deep speech, undercommon, telepathy 120 ft"	8	darkvision 120 ft		"guidance, mage hand, vicious mockery, true strike, charm person, command, comprehend languages, sanctuary, crown of madness, phantasmal force, see invisibility, clairvoyance, fear, meld into stone, confusion, stone shape, scrying, telekinesis"		"magic resistance, innate spellcasting"	"tentacles, extract brain, mind blast"		
mindwitness	mindwitness.png	Mindwitness	large	aberration	"0 ft, fly 20 ft"	Volo's Guide	lawful evil	15	natural armor	75	10d10+20	10	14	14	15	15	10	Perception +8		"int +5, wis +5"	18		prone	"deep speech, undercommon, telepathy 600 ft"	5	darkvision 120 ft				telepathic hub	"multiattack, bite, tentacles, eye rays"		
morkoth	morkoth.png	Morkoth	medium	aberration	"25 ft, swim 50 ft"	Volo's Guide	chaotic evil	17	natural armor	130	20d8+40	14	14	14	20	15	13	"Arcana +9, History +9, Perception +10, Stealth +6"		"dex +6, int +9, wis +6"	20			telepathy 120 ft	11	"blindsight 30 ft, darkvision 120 ft"	"bludgeoning, piercing,  slashing from nonmagical attacks"		"4,3,3,3,3,1,0,0,0"	"amphibious, spellcasting"	"multiattack, bite, tentacles, hypnosis"	spell reflection	
mouth_of_grolantor	mouth_of_grolantor.png	Mouth of Grolantor	huge	"giant, hill giant"	50 ft	Volo's Guide	chaotic evil	14	natural armor	105	10d12+40	21	10	18	5	7	5	Perception +1			11		frightened	giant	6					mouth of madness	"bite, fist"		
necromancer	necromancer.png	Necromancer	medium	"humanoid, any race"	30 ft	Volo's Guide	any alignment	12		66	12d8+12	9	14	12	17	12	11	"Arcana +7, History +7"		"int +7, wis +5"	11			any four languages	9		necrotic	"chill touch, dancing lights, mage hand, mending, false life, mage armor, ray of sickness, blindness/deafness, ray of enfeeblement, web, animate dead, bestow curse, vampiric touch, blight, dimension door, stoneskin, Bigby's hand, cloudkill, circle of death"	"4,3,3,3,3,2,1,0,0"	"spellcasting, grim harvest"	withering touch		
neogi	neogi.png	Neogi	small	aberration	"30 ft, climb 30 ft"	Volo's Guide	lawful evil	15	natural armor	33	6d6+12	6	16	14	13	12	15	"Intimidation +4, Perception +3"			13			"common, deep speech, undercommon"	3	darkvision 60 ft				"mental fortitude, spider climb"	"multiattack, bite, claws, enslave"		
neogi_hatchling	neogi_hatchling.png	Neogi Hatchling	tiny	aberration	"20 ft, climb 20 ft"	Volo's Guide	lawful evil	11		7	3d4	3	13	10	6	10	9				10				0.125	darkvision 60 ft				"mental fortitude, spider climb"	bite		
neogi_master	neogi_master.png	Neogi Master	medium	aberration	"30 ft, climb 30 ft"	Volo's Guide	lawful evil	15	natural armor	71	13d6+26	6	16	14	16	12	18	"Arcana +5, Deception +6, Intimidation +6, Perception +3, Persuasion +6"		wis +3	13			"common, deep speech, undercommon, telepathy 30 ft"	4	darkvision 120 ft (penetrates magical darkness)		"eldritch blast, guidance, mage hand, minor illusion, prestidigitation, vicious mockery, arms of Hadar, counterspell, dimension door, fear, hold person, hunger of Hadar, invisibility, unseen servant"	"0,0,0,4,0,0,0,0,0"	"mental fortitude, spellcasting, spider climb"	"multiattack, bite, claws, enslave"		
neothelid	neothelid.png	Neothelid	Gargantuan	aberration	30 ft	Volo's Guide	chaotic evil	16	natural armor	325	21d20+105	27	7	21	3	16	12			"int +1, wis +8, cha +6"	13				13	blindsight 120 ft		"levitate, confusion, feeblemind, telekinesis"		"creature sense, innate spellcasting, magic resistance"	"tentacles, acid breath"		
ox	ox.png	Ox	large	beast	30 ft	Volo's Guide	unaligned	10		15	2d10+4	18	10	14	2	10	4				10				0.25					"charge, beast of burden"	gore		
quetzalcoatlus	quetzalcoatlus.png	Quetzalcoatlus	huge	beast	"10 ft, fly 80 ft"	Volo's Guide	unaligned	13	natural armor	30	4d12+4	15	13	13	2	10	5	Perception +2			12				2					"dive attack, flyby"	bite		
quickling	quickling.png	Quickling	tiny	fey	120 ft	Volo's Guide	chaotic evil	16		10	3d4+3	4	23	13	10	12	7	"Acrobatics +8, Perception +5, Sleight of Hand +8, Stealth +8"			15			"common, sylvan"	1	darkvision 60 ft				"blurred movement, evasion"	"multiattack, dagger"		
red_guard_drake	red_guard_drake.png	Red Guard Drake	medium	dragon	"30 ft, climb 30 ft"	Volo's Guide	unaligned	14	natural armor	52	7d8+21	16	11	16	4	10	7	Perception +2			12			"understands draconic, can't speak it"	2	darkvision 60 ft	fire				"multiattack, bite, tail"		
redcap	redcap.png	Redcap	small	fey	25 ft	Volo's Guide	chaotic evil	13	natural armor	45	6d6+24	18	13	18	10	12	9	"Athletics +6, Perception +3"			13			"common, sylvan"	3	darkvision 60 ft				"iron boots, outsize strength"	"multiattack, wicked sickle, ironbound pursuit"		
sea_spawn	sea_spawn.png	Sea Spawn	medium	humanoid	"20 ft, swim 30 ft"	Volo's Guide	neutral evil	11	natural armor	32	5d8+10	15	8	15	6	10	8				10			"understands aquan and common, can't speak"	1	darkvision 120 ft				limited amphibiousness	"multiattack, unarmed strike, piscine anatomy"		
shadow_mastiff	shadow_mastiff.png	Shadow Mastiff	medium	monstrosity	40 ft	Volo's Guide	neutral evil	12		33	6d8+6	16	14	13	5	12	5	"Perception +3, Stealth +6"			13				2	darkvision 60 ft	"bludgeoning, piercing,  slashing from nonmagical attacks while in dim light or darkness"			"ethereal awareness, keen hearing and smell, shadow blend, sunlight weakness"	bite		
shoosuva	shoosuva.png	Shoosuva	large	"fiend, demon"	40 ft	Volo's Guide	chaotic evil	14	natural armor	110	13d10+39	18	13	17	7	14	9			"dex +4, con +6, wis +5"	12	poison	"charmed, frightened, poisoned"	"abyssal, gnoll, telepathy 120 ft"	8	darkvision 60 ft	"cold, fire, lightning, bludgeoning, piercing,  slashing from nonmagical attacks"			rampage	"multiattack, bite, tail stinger"		
slithering_tracker	slithering_tracker.png	Slithering Tracker	medium	ooze	"30 ft, climb 30 ft, swim 30 ft"	Volo's Guide	chaotic evil	14		32	5d8+10	16	19	15	10	14	11	Stealth +8	"cold, fire"		12		"blinded, deafened, exhaustion, grappled, paralyzed, petrified, prone, restrained, unconscious"	"understands languages it knew in its previous form, can't speak"	3	blindsight 120 ft	"bludgeoning, piercing,  slashing from nonmagical attacks"			"ambusher, damage transfer, false appearance, keen tracker, liquid form, spider climb, watery stealth"	"slam, life leech"		
stegosaurus	stegosaurus.png	Stegosaurus	huge	beast	40 ft	Volo's Guide	unaligned	13	natural armor	76	8d12+24	20	9	17	2	11	5				10				4						tail		
stench_kow	stench_kow.png	Stench Kow	large	beast	30 ft	Volo's Guide	unaligned	10		15	2d10+4	18	10	14	2	10	4				10				0.25	darkvision 60 ft	"cold, fire, poison"			"charge, stench"	gore		
stone_giant_dreamwalker	stone_giant_dreamwalker.png	Stone Giant Dreamwalker	huge	"giant, stone giant"	40 ft	Volo's Guide	chaotic neutral	18	natural armor	161	14d12+70	23	14	21	10	8	12	"Athletics +14, Perception +3"		"dex +6, con +9, wis +3"	13		"charmed, frightened"	"common, giant"	10	darkvision 60 ft				dreamwalker's charm	"multiattack, greatclub, petrifying touch, rock"		
